ID,WIKI_PAGE,STATUS_CODE
8cce5664792ae0ee1a2aaa3225d6310b,Georgy_Voronoy,200.0
3e5bd492de37d3cc1e13261a348913d9,Elliott_Smith,200.0
c5454f56539e9f8f263861d40cdb681a,Mario_Van_Peebles,200.0
47604833e71c20fecc0c8d0094a47696,John_Vivyan,200.0
8e682d34c2666162631a73cf6270f66e,Lisa_Todd,404.0
b183e56f85fc973f7e3e95a070027301,Anthony_Price,200.0
d9c9f9fdf4d9efba036c955e3b0cd508,J._Neal_Purcell,404.0
cb34894c23e5d934826b160b94d640d2,Charles_L._Szews,404.0
487755b5783bd970aa012f3bca1de779,Bernard_Sumner,200.0
fb27f4a38ba893ffee52d0e52dcf49c7,Pope_Pelagius_I,200.0
d8b1bbda46e10ce22c9d07976755f48e,Bronson_Pinchot,200.0
ee049fce46835ad0e238d35c5df308b8,Doris_Singleton,200.0
97692d154a3a0d77f6d5a1d484b69cc1,A._Patricia_Sampson,404.0
3ba1c4254dad5b5a178798889ea403c6,Steven_Rothman,200.0
62f15138c429a7e42be57bdf46652a2d,Donovan_Scott,200.0
66d10767e1467f042a3d7f22fd879b73,Charles_G._Ross,200.0
2e6fff6361d5c4ff5bc9bd82248210f5,Thomas_J._Ryan,200.0
4715cf71cafc0d8417ff8622e2e0c7c3,Ally_Sheedy,200.0
e2571cdb992cf12367bdbac97b0dc79f,Thucydides,200.0
a1e89d1c50a1f3ba67f22742bbff67a9,Tim_Russ,200.0
7e623b52b84edeee288fbd5f6d33224f,Robin_Raphel,200.0
44deacd31cff61b2e7c98f3c848ca5a0,Diego_Velázquez,200.0
d0a20ef62925ab83263a59986ea7613b,Warren_Stevens,200.0
cad671e660459426f500193550ca6fea,Willis_Van_Devanter,200.0
f713eb49d8b12caf43d516e7fd31860f,Parker_Stevenson,200.0
bcb6e6c685dc949018dafbb4d96e73be,Pope_Stephen_IV,200.0
aa0ada294966c95d8d594ec3804a57a1,"John_P._Surma,_Jr.",404.0
48db70a88e999085b43243784200e0b5,Harold_Peary,200.0
730f921e6444de197319462e45b00dba,Ruth_Terry,200.0
65a22b90faf64a103a7e750046797c93,John_Shattuck,200.0
8110bc020332bc293e99dad3da8c86f7,Sharmila_Tagore,200.0
fe4e7c485facace52bb7b3fdb1a1f4f6,Rick_Upchurch,200.0
02e10bb41b81f73f30f99b6ce1d12172,Eric_Schlosser,200.0
aa2077fab66b30f7e44b4be75eb9fef7,J._K._Rowling,200.0
442a36b3bc4ab9afff1e88886a6dc5db,"John_D._Rockefeller,_Jr.",200.0
5c6b734045254ab9d040b4e6e18e1075,Tracy_Scoggins,200.0
2543d4a98e05e0023310fe61bfae1af5,Judith_W._Rogers,200.0
43cb14d3f00e92c6156da6267ce989cd,Baldur_von_Schirach,200.0
08223dbee1b9f7caa54338546ee4c8bb,J._G._Thirlwell,200.0
2832d50048b81b05e95bcf82eb45937d,Sheryl_Lee_Ralph,200.0
41dc967ef3bd519bbfd2a79a6c0fb5f2,Amartya_Sen,200.0
3c74f6e376f89aa8b8c5c470a1a5a4c4,James_D._Slavik,404.0
6162aafe9bf5b018cda50d14dac1e828,Richard_Santulli,200.0
f6dcac75828700c87f0f89c1b297f895,Thurman_Thomas,200.0
f9474d3d18dfd22437062b3511d4797d,Arnold_L._Raphel,200.0
228f1de3249c4b83cd55d97bc88bc8ed,Cecilia_Parker,200.0
cdef9c8b123e18195b74dbf5584299d5,Mark_Shields,200.0
91b13ba57d293d7ba53235e58de5e7a1,Stephanie_Seymour,200.0
02abdc10cc353bb491e4ca074282940d,Brooke_Smith,200.0
d699fbac1c06139b3950991613a4329e,Harriet_Beecher_Stowe,200.0
2363d9f887b1744e8ec020b720d7975c,Irving_Reis,200.0
dda73604bf8c53c525a3cca70ee11571,Pope_Sergius_III,200.0
a0b95c90730404cdef5bccddc1676b50,Kenneth_Tomlinson,200.0
689554e99a5eac55ae53cc41d7b4e0db,Max_Thieriot,200.0
ee4690d0082e2e7fed1f3ec934ed7788,Willi_Stoph,200.0
1ebc43edc4762d8a0dde273c396d08a0,Norman_Rockwell,200.0
f0dddac31ef340367ec543fb41a04a99,Richard_Todd,200.0
c24ee02a71b704e47de3972f77580fe6,Christina_Pickles,200.0
dcb79a9fc54d8143380ba06ea59efc91,Thomas_Sheraton,200.0
ab13adac56498f9c65b564f1c75d85da,Peter_of_Savoy,200.0
61a9b2cbcbb9db21107a58802131851b,Pelagius,200.0
253e57b9eb07b01cb300aeb29d64e669,William_Trevor,200.0
160cac871b663b6ce9976e36fbfb2ff4,Harold_B._Lee,200.0
6bbab8595811ac1b1be5b103b4d116af,Mikhail_Saakashvili,200.0
9c854e07dd11648f2324664bdb55c0d7,Malachi_Ritscher,200.0
4caf1a6e23d745973b4df493bc25e959,Dick_Van_Patten,200.0
e253b53d040331e87b6391d43f137f8b,Willie_Tyler,200.0
2f462e7cfec90ea234673722bcde41e3,Guillermo_Toledo,200.0
74a4d43b8563aea7be63e395191df63b,Hubert_Sumlin,200.0
5198f1cd25d4801b03de977d8b194c46,Richard_Sale,200.0
a36c26dcff0c074bc9a085aeb78a8d1f,Dan_Simmons,200.0
b19ce150a5b77a3b05582041f51f39b2,Eddie_Sotelo,200.0
2e44cbe8068557358e91c5610b2cab0b,Cecil_Taylor,200.0
ee3ef4bddadc4ab915d2635f8335a905,Sabu,200.0
02a26d53a40ba16a9037075235d8b618,Charles_W._Socarides,200.0
6b4cdf435a403510ce56ff9030ad8c28,Laura_Denvir_Stith,200.0
716433129c45d65580b92beb3a358933,Karel_Stepanek,200.0
d336292625965329b468ffc6e7b5d7b1,Carl_Sagan,200.0
9a7853153dce287c6b179e6081e03309,Ralph_Snyderman,200.0
fd4c6fec422a120f94c0528b9c800f94,Jack_Ramsay,200.0
35c2d340e7e33126f8971f5c23291d49,William_Temple,200.0
b3257374b70fc9da350a9c60de62a039,Eric_Rudolph,200.0
b03c23ac202f5b2fed0620570d372533,Alexandra_Paul,200.0
1570380a291c29511480ffdedce9705f,Matt_Smith,200.0
fa0f6d15155cc3d8a2ac9d1cd6e3400e,James_R._Trueman,404.0
dc0f489b93635b66e5cc7c35bf317684,LaTanya_Richardson,200.0
04829e2f8286102e37dbcab403e0ada2,Richard_Paul,200.0
16f746eb3272349a7538b6d999e2273e,Rusty_Schweickart,200.0
8b1ba60170df8dec48be30939e0a9b5f,Dennis_Rehberg,200.0
b5102be1c18668685b40e531d80877b9,Marcus_Schenkenberg,200.0
9237517a32b35fd64a2241358dbbdcfc,Roni_Size,200.0
eccbcacfcf65046cdcdc0045b7da891f,George_Voinovich,200.0
9bcbe664fc1709fdef17ac4ecf4f9c7d,Terry_Sanford,200.0
8e5c4300c3c24bdad6397ee4fcb0f8bf,J._Stephen_Schaub,404.0
8980d1d50b23182d20cc30767285c9d5,Faisal_Shahzad,200.0
0a85157f312944797b9a13afe0e7544a,Justin_Vernon,200.0
f095131b789cd4703dd3b3625526fbe1,Eve_Plumb,200.0
86e4a3381d02b54733d31f5ab59bf10b,Phil_Rosen,200.0
b18d87500a1f01c4f965133e15a047f5,Max_Showalter,200.0
5effbdb915847333e401e17dffdde80d,Oliver_Smithies,200.0
6f775af6a10ecaf3e647cd3dc1970b22,William_D._Sullivan,200.0
53403d1a45857693ced9401f9e38fbe2,Tanya_Roberts,200.0
1614b8b2ee61814afd3530b7ab273402,Frank_Vincent,200.0
395ab1658ad7a4f9bd87be49d46cd2a1,Flavio_Sosa,200.0
61d3ab1f497e6f8e69a225ad060aae42,Amy_Stiller,200.0
f30e0b69e5322eb7c3000cc39521f898,Ron_Sommer,200.0
7593650c5769153b044a3f43de697631,Terri_Schiavo,200.0
ce367fd0e29af8af4ad4926089b76d2a,Steven_Rattner,200.0
8cd0555224dda9b53bdbeef300b5889b,Eden_Sher,200.0
8d37144887f1d022319dbb4f7ac86de2,George_Reid,200.0
885c378d695b24473960851c937394dd,Michael_Peterson,200.0
bad475291f0a9b53424ac37c9385e7bb,Andrew_Russell,200.0
8d979a5a9d3a7be726d78a7b1182c113,Andréas_Voutsinas,200.0
dab7e4bab0ff3374454eafbf6b8a99bd,Soundarya,200.0
4024ea975c18ce99a3661fd624e08f70,Valente_Rodriguez,200.0
c21c75b7338c019024992270ccfcb34b,Hal_Stratton,200.0
233a537633d92ac9db886e5a5d2ef2a8,Alexander_von_Schlippenbach,200.0
e82d3a36bb474d5ae3a0573ce8760cca,Molly_Price,200.0
b57666daa0b045cf455add4d0c36b2d1,Fred_Silverman,200.0
39bc6727e50215c78982ce0047d31a2c,Andy_Reid,200.0
fc62b35a02918dff993003c40f4e7c75,B._Kevin_Turner,200.0
1fc9b029fea9557dc779c38908a855c9,Norman_D._Shumway,200.0
16def2d820fe53b1dc179b450b6bb1e9,Jesse_Spencer,200.0
1aa38cfd245f2771a4626332a27edabb,Augusto_Pinochet,200.0
7ba5c8231674a7f5095a4000f92e47bf,Oliver_Phelps,200.0
2f0a3a56e947a9fd9298bebc27c4cec6,Evans_Rose,404.0
4c94559adbf02ec3d1714267823d7413,"L._Edward_Shaw,_Jr.",404.0
f2ad1071812957ffe18b368103b9a0d1,John_D._Turner,200.0
38b25b06b57903096992f48ebeb275d9,Craig_Shirley,200.0
5681b1d554dfa8acd73a1971770f84e8,Graham_Parker,200.0
ba0148fbcf2922a0623cc81df75a8d96,Vincent_Schiavelli,200.0
3c39b2bee719669c97fd8ab8b1f24e83,Richard_Rodgers,200.0
1f08658555491115267917fe434965ed,Landon_Parvin,200.0
bfb0d2d2f6cb7acf6cd5198bcc12b9ae,Fred_Rogers,200.0
2958daef9d92be1453177323d0bc76b1,Pops_Staples,200.0
7ed5259a13994639e8afd7cd5e9ad7ce,Paul_Schäfer,200.0
fc9e856a73751149f1e0417f7d650ca2,Odilon_Redon,200.0
8afce60d12cc8bf4d6353e9fa3b08d7a,Kevin_Reynolds,200.0
ac54bd5252ac8b1d25e1a8031ca480a2,Thomas_Vilsack,200.0
7ac40b5f7ee1f779f6dc4370c0787383,Robert_Ryan,200.0
cbafbc91fc6197cb38a5406e7aa2e79f,Billy_Thorpe,200.0
7d9f417ac403f7ff55ff58572bbd13d7,Nikki_Tyler,200.0
c2240d2fb7430345114d715adea28729,Gary_Roughead,200.0
0c2ec4067456d5f8908d8f7fc0f8f53c,John_R._Ryan,200.0
730f9b8372c04d5c7b6769ecb6ad73da,Bill_Pascrell,200.0
013675459107eb8315d3e279993dfead,Stephen_Solarz,200.0
2e5abca2b7c77572a67290351dff6169,Miriam_Shor,200.0
93b22ca71e7268876b905b073373b527,Gabrielle_Union,200.0
71c9ff5241f00ba8763c2fb7f9598214,Nikola_Tesla,200.0
410ea0a3fbcc7c51031ce85046a7a374,Abigail_Thernstrom,200.0
b7cb85bcbd5dd5efd6295b8049a405c5,Jobyna_Ralston,200.0
0fdf18fffe4baf4b5b01b854e78f2279,Troy_N._Smith,404.0
5bfae085d79ce37e3392d86544d9b531,William_H._Parker,200.0
071e86f6b70c8979801cfd60df9de88c,Tom_Petway,200.0
fe37058d38c49913fadd90574899ff69,Chris_Vrenna,200.0
486d022c2ad4fce81ac3931a6b126a78,Irna_Phillips,200.0
f4426a2f0a7e901f4a20f76250c1a419,George_Soros,200.0
cf52eb39d14d7d3355f4090c4bedc26d,Ernest_Thomas,200.0
db5a75aa40ead662d8b62c23f5a89ac1,William_J._Stone,200.0
85872c5aef11b4872f9a89fdeb597c3f,Sy_Richardson,200.0
c9ecf409273435c5b9c549cc374e95bb,Kevin_Pollak,200.0
c6f59401533d9b778ce60f6672d46d2b,Nellie_Ross,200.0
b6067daf0cf2df55bb3f8dfa0fd67436,Hussain_al-Shahristani,200.0
6856eca2b702a692e0e75f532ce283fa,Marlin_Stutzman,200.0
cc3060af475433cb0968601e41f19754,Sara_Paretsky,200.0
ada7cbbc085e2d966d47e70f3ef18071,Thomas_N._Schroth,200.0
49282724975effd9775c70e6ea724550,Herbert_A._Sklenar,404.0
b6d358b5863028d67068cb809038931a,St._Swithun,200.0
c8fb611671d2334ceafc22d79e9c74bc,Reza_Shah_Pahlavi,200.0
d063d6a1797297d028ab8332231091c3,Stephanie_Herseth_Sandlin,200.0
ceca18ab8da249c9dadc171fa49bee21,Justin_Sane,200.0
00ed9c3544421f8f12294a924a412f03,George_Seifert,200.0
cc2951d5f8d97d9c982dd0cc30b010f9,"William_A._Roper,_Jr.",404.0
ef2382420ad05e70f7f8adfa63b4117a,Rufino_Tamayo,200.0
13bb709d60a49c4f53a036cfe1f30683,Yves_Robert,200.0
5e92945c34cbd3ba9eba5b92aa915756,Charles_G._Rose,404.0
9a9290ff2c7bd162a941853e3927a7db,Costa_M._Pleicones,200.0
332915e9fc03833a9e5b408208fffde2,Stigand,200.0
7cd4f253aa21d956eda2a1720ab43658,Rabanus_Maurus,200.0
33e4fe2e5395dcd875a616b77dc5fd86,Compay_Segundo,200.0
37f6536a7eca42dcbfd7edf2b30d630d,Emilio_Segrè,200.0
11cb33099e17d38700444616c8e58588,Andrew_Vachss,200.0
4ea0497eb6596b072f98d74825cf4503,Alfred_Regnery,200.0
e2d85616abeb19a8a634477e20112dcd,Charles_Maurice_de_Talleyrand,200.0
c1b09c4659af83dee399a73e444f3670,Jameson_Thomas,200.0
0691d49fa159c5fe98fa0095da322829,Sumner_Redstone,200.0
5be17d726d84f6a290b86c3d028328fe,Robert_Pastorelli,200.0
924458aa56c0430148149d6fae36f8a9,Susan_Richardson,200.0
3a16402586a0cdb6464a9d0d4c0df5b7,Aishwarya_Rai,200.0
c610b270ecf059244dd0d8d18384b905,Louise_Post,200.0
7925735b340e4a517201ffd83965671c,David_Peaston,200.0
ea1cf1e09bde346aca8f60d0c7683e5e,Reg_Varney,200.0
63d3f842df3aaaafc676c40f36f36648,Judy_Strangis,200.0
da4e014a106f299815669e8a9e50e372,Gabriela_Sabatini,200.0
61e19542a45883116afccd8efc5e8a0e,Toni_Tennille,200.0
6a41050ec7a79c81cfd58b685bad5caf,Jermaine_Stewart,200.0
dea061a7f99100f4154003152bef3d99,Paul_T._Stecko,404.0
94f05f07a78bf22def1927cc980ca444,Ad_Reinhardt,200.0
ad38cc903265cfa5dcf582ec8dc8194c,William_H._Prescott,200.0
908a8d31bf359ee44ffe1d208cbacd81,Félix_Rodríguez,200.0
534eb27f1cc0b7dc0c95ce4dbe638043,Fife_Symington,200.0
82d494d7ede0bacc77f4d1d8878538c3,Wilhelm_Conrad_Röntgen,200.0
2a89a5f85d774a56d14890a1da23d299,Joseph_Pevney,200.0
9bc28118c12a1ff82276671b4237228a,Rafael_Palmeiro,200.0
4d19844d81af2b62f4afc7f4115348a4,Sten_Sture_the_Elder,200.0
b366d7381ee2cdeff9e0fc32ecbe1818,Aleksandr_Sumarokov,200.0
8d81ded7700bed7672d9a130a893be1a,Steven_R._Shapiro,200.0
ac12607aa22932a795ba1b0c8b8e7b51,Harvey_S._Rosen,200.0
acbd314644933431dc3be13df6291def,Markus_Popp,200.0
95df14a47503444ae9ddc7beebfa0866,Carson_Palmer,200.0
643f38a5e2020506fe9d9735f204b45d,K._Ram_Shriram,404.0
7d708bed0da488f9405539513fc83f05,Allyson_Schwartz,200.0
c3b0065c4df1060a78eff395cf923e45,Amy_Pascal,200.0
c6671e62e016cc94bb91cb812183563d,Jonathan_Taylor_Thomas,200.0
64a0b8bed22b43b1f7d9951a7803b8b1,Michael_S._Roth,200.0
0c38eb41ccaf17c0c64a24daa866f25f,Michael_Tilson_Thomas,200.0
0156699becbb3a94ee6623e58c15cc60,Robert_F._Smith,200.0
f960b459112f5dffb3af8c43d8ae59d0,Bruce_Sterling,200.0
5aeb3163b623502d0817c843e0341167,Shilpa_Shetty,200.0
184ea5911f26ac251b7b8687e26bdf6d,Hironobu_Sakaguchi,200.0
5911a94affa852c083bb034f2b718808,Stephen_F._Austin,200.0
ded5ce6e9294f3df1dba1f3cfad59920,Francis_Turner_Palgrave,200.0
ff70d55f3415d3a58f715422d990df1e,Robert_J._Samuelson,200.0
6409600d82bbbec76458a5b0f7a01941,Charlotte_Rae,200.0
bd191883c7d4ecd6568a50f225ee304b,Holly_Randall,200.0
4fe29eafb96a8b3f46e94b2b794bd618,Charles_Sawyer,200.0
fdb02bbb145cad832d9c36bd814088f9,William_Paterson,200.0
95b79899b7eb150df5f132c5c2f7a070,"Boone_Powell,_Jr.",404.0
32b8df3cbe521a54fa8dbe4f79b8eca0,C._Larry_Pope,404.0
bb7bde444445695d758b327374a033e0,Vic_Tayback,200.0
d06c9f8b589e00e69f32789fcf704bc0,Jerry_Stahl,200.0
7e22f03acd009ba362b6fade6fd3dbf6,Mike_Ross,200.0
0849ca8c1763878ae50d911079222e4d,Laurent_Terzieff,200.0
782761e9e87e225d41c97215b599789c,Shawnna,200.0
d2ce3276d7726fed3cc214fb1f6c420c,Alex_Schoenbaum,200.0
1896f1a5062b54036854860b5ebb7c21,"H._John_Riley,_Jr.",404.0
1cf733b335b535906fa6f395290a7be0,Corey_Taylor,200.0
4b28ff3feca998182560e271bd613929,Samuel_R._Pierce,200.0
11d8aa7f1f2714e47fb0241285a5bca1,Mick_Taylor,200.0
5fe57499038f4aa415f90408679591e2,Thomas_Rowlandson,200.0
af7bf1d16dfed017eee32679e078db11,Ed_Sheeran,200.0
60f4726f4790fe47488bfc4bebb39980,James_LeVoy_Sorenson,200.0
0ff7bacfc0e4dd45238801207aaaefd5,Edward_Said,200.0
ba28f4a54ffa38d21126e54cc1f499b0,Stephen_Timoshenko,200.0
1d89601a8379b12f35a2d3b5f52f3ebc,Christopher_Stasheff,200.0
3305d3eaca8e0978e34f5f993a41cf62,Ahmed_Rashid,200.0
fac8c2075c53dfe6a52a8aea7be7319a,Gerard_R._Roche,404.0
09b51e1f5461607953f4e5861e75213c,Rasputin,200.0
06d52c891fe80cb7314add293a482c7e,Jerry_Reed,200.0
f75c6848a31ca43b4db96e998a83d859,Moira_Shearer,200.0
31c4d1cbf6ea828de4c319e974edd158,Linnea_Quigley,200.0
700ca8fdffde920bc854de318d022e10,Mark_E._Smith,200.0
e48651c7a0b427331b614103aa51ea05,Joseph_Stein,200.0
10c6dcb41ee70c38428b5952b7eef961,David_A._Twardock,404.0
8a7cf53e47d7c56dea1d370f585d6fd8,Michael_Riley,200.0
a617f1d32c19f80e421ef4e6c6a7d5de,Don_Siegel,200.0
4356d271389be4b98ecbb4e3e14aa2bc,Claude_Shannon,200.0
b54e57c86cb397cc7b375659d09bfda2,Steven_J._Shapiro,404.0
40830329d5a69c42989ffd8cde721132,Wolfgang_Sawallisch,200.0
9669c8855cf6a5f4f77bf5fae73d3c80,Albert_H._Quie,200.0
f9a7d589e068040f281951d8b537c818,Preston_Smith,200.0
181f4dc0d3adb68175d0738c1551f7b1,Ivan_Sutherland,200.0
5c178bb201be60b7f72b7b9b27fedc5c,Neal_E._Schmale,404.0
272eb27faf3fdd5c509c4823f2e783a3,Julius_Plücker,200.0
da324882a33333d6f7e8bab8aababb4d,Yahoo_Serious,200.0
0c707b0bb6d63d6ad1538eaddd8cc395,Laurens_van_der_Post,200.0
4f70bd6e4c7258868352f793c9d8e404,Evelyn_Lundberg_Stratton,200.0
af0805ac9b57031fca2a4a66594eaebb,Marge_Roukema,200.0
4fd868b2c82954ffd45cfb5aff1422a5,Prince_Paul,200.0
5550241d0493d1c67a24a9bbf7db4e46,Aviel_Rubin,404.0
ce1f1f8eb1c4bccb103c13f113ba3204,Lilli_Palmer,200.0
f0d560703fe407c34092a544eae313bb,Eric_Schaeffer,200.0
f1b451ecbd6e3e61933d0da05574a6ef,Rael,200.0
1391800619030f5a3fa8f0d91cf091e6,John_Ringling,200.0
c036a2148d4aa80ba5dbd06f01abb43a,Nadia_Petrova,200.0
fbf2944c1c63411e2bfe8c2a9b49aa5b,Sebastián_Lerdo_de_Tejada,200.0
1b4d76e30fa2ce2670983fbd0ed16fb7,Robert_M._Parker,200.0
259b82d8f4689d2a61e08ab1a9dd211f,Scott_Thompson,200.0
8f77d1ae62c47572a9081df39887f127,George_G._C._Parker,200.0
8b0f65873783175df7b7acf63f738de2,Edward_C._Prescott,200.0
54396597001a17e745aca4eba6021a2c,John_O._Pastore,200.0
251d6be5fb586ca3f84393337416e358,Sonny_Stitt,200.0
ba67ce9e909c4a810cd0d11305776a00,Chan_Romero,200.0
dfbc037e347f8bac2e262bc8b1c4166c,Larry_L._Prince,404.0
7b464fe5705536683810f966614f9f7b,Andy_Summers,200.0
8d1a5761b6cdc0d6a87e9f98c89812e5,Stephanie_K._Seymour,200.0
16aafa04b2c3cba5741e8dce9013b343,Robert_M._Price,200.0
350df092787eac16591c660d09b7eb68,John_A._Quitman,200.0
143c323bbf3ad87bf0ef6e3d11c000e2,Elaine_S._Ullian,404.0
a7eb6ce2632310e458d2799f260228d6,Ptolemy_Reid,200.0
64ad613e7d11309e2e6c3529e4afb900,Richard_Riehle,200.0
61778caf0e58e221b527cd30e96fa1d2,Bert_Sutherland,200.0
b0c7ab6820f8ba4f1cfe9fd172534a5f,Randall_Stephenson,200.0
ae7fade89e5ea999676da143951eddda,Steve_Prefontaine,200.0
4d8b1260cfa2bfe631e1019028107b12,Victoria_Rowell,200.0
059525a9d2f27729e9ac162b24b4dae2,Malvina_Reynolds,200.0
ea2aa606584458edf40a6b107ed2b37d,William_Safire,200.0
effcccd28c362115ce15d7cae9b1281f,Alessandro_Stradella,200.0
bfdba0daf032f6316f66f70ae7e3e73c,John_Ventimiglia,200.0
5bd27109da9cda47c2a6e46c5530534c,Bert_Sakmann,200.0
74f2b5b9a1acfcc40ac2375b3583d4d5,William_Rowley,200.0
e93f9a2dbc42d6e9ef2950d58a339414,William_R._Steiger,200.0
2cc44c9dbe665dba7c7df6c4836d57ce,Susan_Phillips_Read,200.0
e89a3c519f4c6253599bd5d8aeab4a01,Gina_Philips,200.0
89037c4bc702c37b4203650d66ed998d,Rider_Strong,200.0
83abee3585afb9fd130da3f4209ba611,Ricky_Silberman,200.0
0769527d330578735f301e45e821255a,Gil_Stratton,200.0
0a43ccc0410f353dc25e61b756f9c58f,Eduardo_Paolozzi,200.0
352d0ae5749fb93f5a900068b0f3ff58,Anne_Parillaud,200.0
bd9ac0839d815fcc770c44bd2ae09498,Hilary_Rosen,200.0
32634357cc8caf8e42b22e66b7ff38a2,Marjorie_Kinnan_Rawlings,200.0
7615789ceffb814bbd3a46ca43488e00,Scott_Smith_(author),200.0
3a838e6fa9cdd51eead89effc62d7b62,Nancy_Pelosi,200.0
12f7a93b37da6d77b6951cf8fc53dd58,Mac_Thornberry,200.0
11f97a50a6d687a40beb08162f021bb2,Tintoretto,200.0
e58aa0741c2ae3f43a06d7c859522b84,Sherry_Stringfield,200.0
5cf66cd89950e2261983d27a31c47a1a,Karla_Faye_Tucker,200.0
1efcaee7a8711d762308cb38141ee30c,James_Roosevelt,200.0
7d184c5c5f1d805c95ae70e468841472,Vincent_Van_Patten,200.0
a4436347cfb65a940819116525ab3ae8,Peggy_Rowe,404.0
e9ef3306f0fbf7d353f2aa340b678fa8,James_Tupper,200.0
20243c52e69d8179f8275159fb4bbe23,Efren_Ramirez,200.0
bf19281ba567b7f0aab0d1cd29246339,Leticia_Roman,200.0
03afdeb85eb08398ecc8c0a134ac060a,Cliff_Stoll,200.0
07cbcb0b690003b4d4ef03648a9dffe5,Buddy_Roemer,200.0
bee640deea11f7da40c1525b17a320c3,Will_Rothhaar,200.0
cfad3cf456c534a891f86f636aa119f2,Peter_Segal,200.0
f49dfdb11903557f480602142bb945aa,Vaira_Vike-Freiberga,200.0
db5a02585d5eca59291b22bafb1340a7,Ed_Townsend,200.0
dc43c336863ad6afbeabf60923314e72,Mark_Ronald,200.0
bf7ac894f4bbf74fa00aca2e599e663a,Walker_Percy,200.0
6dc967bfd70c729e7599ef878d41ba99,Donald_C._Roth,404.0
4231638418c0ec1e184b37c02040ef87,Gary_Peters,200.0
2db0721f63d297b4e616c0b1a6cadc1a,Bill_Tilden,200.0
a8c068320aa07527ca890a8e6c053d81,Harry_Steenbock,200.0
585f8d5746290c22c0280b4536518f4a,Mary_Travers,200.0
2d02aa5a2451ca023dcfa99d98fcc8c4,Dith_Pran,200.0
f43442663c0a73c498bb8bc772b862ea,Kyle_Secor,200.0
018e0f67682282b25c2341e5b5872985,George_Steiner,200.0
5600432433c4c8185631b8ded1769e88,"Arthur_M._Schlesinger,_Jr.",200.0
39fba90729786aa1a2107bd760ee77bc,Thomas_Sackville,200.0
faac26a88dad20d8e4876bac3c983dc6,John_Robbins,200.0
8768481fb5aeb22bba6b632fb97d4f72,Andrew_Seeley,200.0
2cf01b25eee6ee2381a8ff956819d117,Thomas_Caute_Reynolds,200.0
9cc31c7475bed8fb26c5564e21764079,Johannes_Rydberg,200.0
e0458cafb70d00feabc880c59bae86c4,Allen_Tate,200.0
c0564fcc43a2273fd87934536306c122,George_C._Peery,200.0
9f4fdd3c455637bcedaac4a8bde839a2,Jean-Georges_Vongerichten,200.0
aefe89ac1815c88fed286cd898d1bd0f,Roy_Rogers,200.0
4f955ea703d13be2e2956c50979feb20,Pinetop_Smith,200.0
03266f6ba43e7a45579bdaccce8b352b,Diego_Rivera,200.0
20212c9f30a0e05d7c262e1aee44c79b,Berlinda_Tolbert,200.0
2df328e8b875a5fe5a0697fc09ddac40,Laura_Schlessinger,200.0
c001c297015648e5e4fcff018cf86258,Vail_Pittman,200.0
f8550459d799c0a553888df40e8ee45c,Sasha_Pieterse,200.0
58fca01e2bc678801fd7a0d27abfb9c7,Francis_X._Taylor,200.0
0158eadec1b99c89e81659d6227bb4fe,Cleon_Skousen,200.0
95bb00ef33aa719853be8218537a1288,Jai_Rodriguez,200.0
95fa321e3f59beedf658db0b9c49ecd8,Mujibur_Rahman,200.0
1a205c36d18c3fc313ad56fa8a46789f,Albert_Speer,200.0
1775afc8d0168065850c304ed5f9587b,Robert_W._Scott,200.0
2afdb9551b42d954c1891aa5bc21bb68,James_Tate,200.0
1c3f13a4965c9389c93c72bddc286e6c,Gloria_Trevi,200.0
c65578255113e75ddeed0d84ba68f829,Wilhelm_Pieck,200.0
b972ee450ac09d13c570261d9e2118de,William_R._Sears,200.0
6b9491680d7b6a6685df041bfc13c925,William_B._Smith,200.0
221bac2fe509fd5f0127ccfa65a2f5bc,John_H._Reed,200.0
2281d57dc70c6b8322076de5aa738f48,Maeve_Quinlan,200.0
6efea5bd927aba65d1b569df06c7f9fc,Bide_L._Thomas,404.0
009020c1a1256f31fd4ff394056a0415,Frederick_W._Smith,200.0
da20af57f3f99f02bc28a5812e6fd93e,Chip_Pashayan,200.0
1b187f8a3c33ec76cae97fb1f91cb3e9,Susan_Tyrrell,200.0
b36cbfd668e000b425133ced37a356b7,"Lyman_Spitzer,_Jr.",200.0
ba9d8477103bad0842a1b61723126397,Lucius_Verus,200.0
823e7a07de3a8bb20f1c3950ccab0aa2,Alexander_A._Vandegrift,200.0
b07d1d71c87c19e5c9325f90f89d7374,Lori_Saunders,200.0
9dde6e028a32251a151c99de1fccc79d,Arthur_Louis_Schechter,200.0
c91fcb0b223913e46116248351aadb08,Potter_Stewart,200.0
83f92c26bb2cef8514c7c0fc72f40ca5,Joey_Ramone,200.0
20d2a3c4f2fe8e1865956daa6d85c0f2,Mike_Tomlin,200.0
1fa1264e66413b7f47e7df4c9af4a44f,William_Y._Tauscher,404.0
786cc1cbcd60f9328d693dada4a3b58e,Kurt_von_Schleicher,200.0
4e4077f7508ce5328e0e74a284bd6edd,Barbara_Park,200.0
d002704b2d9390e829224f332c82196b,Patricia_Roc,200.0
9d22d036562e934c6681f7375809ceda,John_F._Reif,200.0
a10bfc3597b0c2fa815e5f0746b16bbf,Michel_Platini,200.0
1b3d7353f921d17bb0bab68ba900f4ab,Keith_P._Russell,404.0
